Citation Ticket Number,Status,appl_identifier,Application Type,Appeal Date,Amount Due,Date Close,Judgement ,Judgement Comments,vehicles,addr_city,addr_zip,permit_permission
1323029064,Paid,250674,Online Appeal,4/15/2023 13:08,0,4/19/2023 10:37,Fine Reduction,"The student received a citation in Lot Y for parking in an area other than their assigned area. The student claims they work for Uber and was dropping off food in the area. The student should be held accountable because they cannot park in restricted lots during enforced hours without a valid permit, despite it being for work purposes. However, the student should be granted some leniency in consideration of their citation history. In the future, the student is encouraged to park in nearby metered spaces. Therefore, the citation is reduced.",9DN2340-MD,Brookeville,20833-2740,Lot 3
1222013563,Paid,244170,Online Appeal,10/17/2022 15:20,0,1/9/2023 12:16,Fine Reduction,"From CRU: The student received an expired meter citation at Elkton Hall. The student claims they parked their car in Lot N on a Saturday night and checked that the lot does not require payment on weekends. The student should be held accountable because metered spaces require payment daily from 7 AM to Midnight, as stated on the referenced parking map. However, the student should be granted some leniency because it is their first citation. In the future, the student is encouraged to contact DOTS' customer service if they are unsure as to why they may have been cited. Therefore, the citation is reduced.",3EW4959-MD,Bethesda,20814-1605,Lot 6 Resident
3723008206,Appealed - Balance Due,250931,Online Appeal,4/20/2023 20:12,52,4/25/2023 13:50,Fine Reduction,"From CRU: The student received an expired meter citation at Regents Drive Garage. The student claims they paid for parking and were unfairly ticketed as they were approaching their car. The student should be held accountable because CRU research indicates the student occupied the metered space outside their paid timeframe. However, the student should be granted some leniency because they did pay for parking. In the future, the student is encouraged to extend their timeframe via ParkMobile if they park passed their initial allotted time. Therefore, the citation is reduced.",NULL,Baltimore,21206-1613,NULL
722022891,Paid,243224,Online Appeal,9/26/2022 22:28,0,12/21/2022 17:47,Fine Reduction,"From CRU: The student received a citation for parking in violation of posted signage in Lot 6. The student claims there were no ground markings indicating the reserved space. The student should be held accountable because it is their responsibility to refer to lot signage to ensure they are following the relevant restrictions. However, some leniency should be granted because this is their first citation. Therefore, the citation is reduced.",3EW7219-MD,Ellicott City,21042-2152,Lot 6 Commuter
3823005960,Paid,246637,Online Appeal,1/6/2023 22:26,0,2/2/2023 17:24,Fine Reduction,"From CRU: The student received a citation in Lot U2 for parking without a valid permit. The student claims they were misinformed that Mowatt Parking Garage offers free parking and promptly relocated their vehicle after realizing their violation but already received the citation. The student also notes financial concerns. The student should be held accountable because they cannot park in restricted lots without a valid permit, and it is their responsibility to be aware of lot restrictions. To clarify, only Lots 1, 2, 3, 4, 5, 6, 9, 11, 15, 16, 17, and 19 have open parking during winter break. However, the student should be granted some leniency because it is their first citation. In the future, the student is encouraged to double-check the DOTS website for winter break parking information. Therefore, the citation is reduced.",8CT7084-MD,Ellicott City,21043-7527,NULL
3723007604,Paid,249121,Online Appeal,3/6/2023 22:48,0,3/14/2023 17:29,Fine Reduction,"The student received an expired meter citation at Elkton Hall. The student claims they parked in Lot N, which the parking map says has free parking after 4 PM from Monday to Friday. The student should be held accountable because it is their responsibility to understand the restrictions of the space where they park. To clarify, metered parking spaces have separate restrictions from surrounding lots and must be paid for daily from 7 AM to Midnight. However, the student should be granted some leniency because it is their first citation. In the future, the student is encouraged to double-check the DOTS website for information on metered parking. Therefore, the citation is reduced.",8CX2394-MD,Rockville,20854,NULL
1322027418,Paid,246333,Online Appeal,12/16/2022 10:43,0,2/6/2023 10:32,Fine Reduction,"The student received a citation in Lot L for parking in an area other than their assigned area. The student claims they parked their car for less than 15 minutes and left their vehicle attended by their brother. The student should be held accountable because they cannot park in restricted lots during enforced hours for any length of time, and CRU could not verify that the vehicle was attended to at the time of the citation. However, the student should be granted some leniency because it is their first citation. In the future, the student is encouraged to park in nearby metered spaces. Therefore, the citation is reduced.","736M951-MD,8FE0385-MD",Prince Frederick,20678-3684,Lot 1
1322026089,Paid,244127,Online Appeal,10/16/2022 19:38,0,1/6/2023 16:51,Fine Reduction,"From CRU: The student received a citation in Lot J2 for parking without a valid permit. The student claims their grandparent needed to leave their car there and notes financial concerns. The student should be held accountable because they cannot park in restricted lots during enforced hours. However, the student will be granted some leniency because it appears to be their first citation. In the future, the student is encouraged to utilize DOTS' parking maps and explore legal parking options. Therefore, the citation is reduced.",NULL,Silver Spring,20905-5512,NULL
1222014229,Transferred,245858,Online Appeal,12/4/2022 21:44,0,1/27/2023 14:00,Fine Reduction,"From CRU: The student received an expired meter citation in Mowatt Lane Garage. The student claims their parents parked their car and believed they saw a sign that said parking was free in Mowatt after 4 PM. The student should be held accountable because it is their responsibility to be aware of lot restrictions. To clarify, only Lot U2 in Mowatt Lane Garage is free after 4 PM. However, the student should be granted some leniency in consideration of their citation history. In the future, the student is encouraged to double-check lot signage. Therefore, the citation is reduced.",5BB5189-MD,ROCKVILLE,20850,NULL
722023770,Paid,245678,Online Appeal,11/28/2022 13:09,0,2/2/2023 11:51,Fine Reduction,"The student received a citation in Lot 10A for parking in an area other than their assigned area. The student claims they were instructed to park their car in Lot 10 because they could not register their car with Courtyards until Monday. The student should be held accountable because they cannot park in restricted lots during enforced hours. However, the student should be granted some leniency in consideration of their circumstances. Therefore, the citation is reduced.","3EM7723-MD,5EX5773-MD",Poolesville,20837,NULL
1523012269,Paid,249819,Online Appeal,3/25/2023 11:51,0,3/29/2023 9:54,Fine Reduction,"From CRU: The student received a citation in Lot Z other than their assigned area. The student claims that they thought they parked in Lot 1b. The student should be held accountable because it is their responsibility to know the separation between two lots. However, the student should also be granted some leniency because this was their first citation. Therefore, the citation is reduced.","8DC7307-MD,8FE3706-MD",Silver Spring,20906-3938,Lot 9
723024435,Paid,247276,Appeals Submitted in House,1/27/2023 15:10,0,2/9/2023 13:14,Fine Reduction,"The student received a violation of posted signage citation in Lot 6. The student claims it was the first day of classes, and their email was flooded with notifications, so they missed the email concerning game day lot regulations. The student should be held accountable because it is their responsibility to be aware of game day lot regulations and posted-lot signage. However, some leniency should be granted considering their citation history. Therefore, the citation is reduced.","7DZ0158-MD,9EW3490-MD",Gaithersburg,20879-3273,Lot 6 Commuter
1523012630,Paid,250551,Online Appeal,4/13/2023 10:51,0,4/14/2023 11:13,Fine Reduction,"The student received a citation in Lot MM1 for parking in an area other than their assigned area. The student claims they briefly parked in the space because they were picking up items for the Scholars Program and did not want to risk them breaking while transporting them. The student also notes financial concerns. The student should be held accountable because they cannot park in restricted lots without a valid permit. However, the student should be granted some leniency in consideration of their citation history and circumstances. In the future, the student is encouraged to park in nearby metered spaces. Therefore, the citation is reduced.",CHG7619-GA,Atlanta,30350-5652,Lot 16
3723007955,Paid,249658,Online Appeal,3/17/2023 1:33,0,3/28/2023 11:42,Fine Reduction,"From CRU: The student received a citation for parking in Lot GG1 without the respective permit. The student does not submit a reason for their citation. The student should be held accountable because they are not allowed to park in this faculty/staff-only lot during enforced hours. However, some leniency should be granted because this is their first citation. In the future, the student could submit further reasoning through a second appeal. Therefore, the citation is reduced.","3EV6483-MD,8DH6144-MD,3BA1180-MD",Burtonsville,20866,Lot 6 Commuter
3523007621,Paid,247428,Online Appeal,1/31/2023 16:31,0,2/10/2023 15:49,Fine Reduction,"From CRU: The student received a citation in Lot Q for parking in an area other than their assigned area. The student claims they had to park in the space due to a foot injury and were trying to get to their dorm quickly. The student should be held accountable because they cannot park in restricted lots during enforced hours without an appropriate permit. However, the student should be granted some leniency because it is their first citation. In the future, the student is encouraged to check the DOTS website for information on parking or transportation accommodations. Therefore, the citation is reduced.",9EE5971-MD,Elkton,21921-4251,NULL
3522005523,Transferred,242063,Online Appeal,9/3/2022 11:17,0,11/9/2022 11:00,Fine Reduction,"From CRU: The student received a citation for parking in Lot B without a valid permit. The student claims they had stomach issues and had to park in this lot to use the restroom for no longer than 10 minutes. The student also notes financial concerns. The student should be held accountable because they are not allowed to park in Lot B during enforced hours. However, some leniency should be granted because this is the student's first citation. In the future, the student could utilize the 15-minute free parking available at metered spaces around campus. Therefore, the citation is reduced.",6FC2009-MD,Silver Spring,20910-2317,NULL
3722003730,Paid,244008,Online Appeal,10/13/2022 9:38,0,1/5/2023 17:30,Fine Reduction,"From CRU: The student received a citation in Lot PH1 for violating posted signage. The student claims they were unaware that the parking spot was restricted during football games. The student should be held accountable because it is their responsibility to check the lot signage to ensure they are following the relevant restrictions. However, the student should be granted some leniency in consideration of their citation history. Therefore, the citation is reduced.",NULL,Fort Washington,20744-4274,NULL
3823006407,Paid,247201,Online Appeal,1/26/2023 8:50,0,2/16/2023 11:43,Fine Reduction,"The student received a citation in Lot 6 for violating posted signage. The student claims they did not receive a reminder until 11:25 PM on January 26. The student should be held accountable because it is their responsibility to be aware of basketball game relocation dates, and CRU research indicates the student did not opt-in for relocation reminders via email. However, the student should be granted some leniency because it is their first citation. In the future, the student is encouraged to double-check lot signage to ensure they are aware of the dates they need to relocate their vehicle. The student is also encouraged to opt-in to relocation reminders via email. Therefore, the citation is reduced.",8AN8611-MD,Takoma Park,20912-7060,Lot 6 Commuter
3822002757,Paid,242503,Online Appeal,9/13/2022 1:19,0,11/14/2022 12:22,Fine Reduction,"The student received a citation for parking in Lot U2 other than their assigned area. The student claims they thought they could park anywhere in the garage. The student should be held accountable because they are responsible for knowing their permit location. However, the student should be granted some leniency because this is their first citation. Therefore, the citation is reduced.","9BL1244-MD,4DE9931-MD,1AV4827-MD,9EM4958-MD",Clarksville,21029-1848,Lot 1
822024835,Paid,245528,Online Appeal,11/21/2022 0:33,0,1/25/2023 11:09,Fine Reduction,"The student received an expired meter citation at North Gym. The student claims they spoke with a DOTS representative over the phone and were told parking is free on the weekends. The student should be held accountable because pay areas are enforced daily, from 7 am - Midnight. However, the student should be granted some leniency because they have a good record. In the future, the student is encouraged to check the DOTS website and DOTS parking map for general parking information. Therefore, the citation is reduced.","HRP8138-PA,2EL9001-MD",Thurmont,21788-1905,NULL
3722005409,Paid,245841,Online Appeal,12/2/2022 23:22,0,1/27/2023 13:22,Fine Reduction,"From CRU: The student received a citation in Lot Y for parking in an area other than their assigned area. The student claims they were confused about the restrictions of the lot. The student also notes financial concerns. The student should be held accountable because it is their responsibility to be aware of lot restrictions. However, the student should be granted some leniency because it is their first citation. In the future, the student is encouraged to double-check lot signage and the DOTS parking map for general lot information. Therefore, the citation is reduced.",8ED8229-MD,Kingsville,21087-1253,NULL
3723005668,Paid,246948,Online Appeal,1/19/2023 12:40,0,2/6/2023 15:35,Fine Reduction,"From CRU: The student received a citation in Lot H for parking without a valid permit. The student claims they parked in an empty staff lot for less than 15 minutes during winter break and were not in anyone's way. The student also notes financial concerns. The student should be held accountable because they cannot park in restricted lots during enforced hours. However, the student should be granted some leniency because it is their first citation. In the future, the student is encouraged to double-check the DOTS parking map and website for nearby parking alternatives, such as Lot 11b and nearby metered parking. Therefore, the citation is reduced.",NULL,Bethesda,20814-2202,NULL
822023621,Paid,243016,Online Appeal,9/21/2022 17:02,0,12/1/2022 11:24,Fine Reduction,"The student received an expired meter citation at Eppley Recreation Center. The student claims they tried to pay using the meter on the ground, but the parking meter was not working. The student should be held accountable because it is prohibited to park in a space with a malfunctioning meter. However, the student should be granted some leniency because it is their first citation. In the future, if applicable, the student is encouraged to pay via ParkMobile when physical pay stations are not functioning. Therefore, the citation is reduced.",EM4334-DC,Washington,20012-2542,Student Lot U
3823006786,Paid,247636,Online Appeal,2/5/2023 14:21,0,2/17/2023 9:00,Fine Reduction,"From CRU: The student received a citation in lot U2 other than their assigned area. The student claims that Lot 3's gate was closed, which is why they couldn't park in the lot. The student should be held accountable because Lot U2 requires a permit during enforced hours. However, the student should also be granted some leniency because this was their first citation. Therefore, a $42 citation is upheld.",6DP0302-MD,Germantown,20876-1713,Lot 3
722023167,Transferred,243746,Online Appeal,10/6/2022 16:48,0,1/4/2023 17:21,Fine Reduction,"From CRU: The student received a citation for parking in Lot 8 without a valid permit. The student claims the staff at the office told them they could park overnight. The student should be held accountable because they are not permitted to park in Lot 8 when they do not hold a Lot 8 permit. However, the student will be granted some leniency because this was their first citation. For reference, Lot 10a is located next to Lot 8 and allows overnight parking. Therefore, the citation is reduced.",TUU2173-VA,College Park,20742-9345,NULL
3522005829,Paid,242549,Appeals Submitted in House,9/13/2022 15:43,0,11/14/2022 13:27,Fine Reduction,"The student received a citation in Lot U2 for parking other than their assigned area. The student claims they parked on the wrong level. The student should be held accountable because they are responsible for reading lot signs. However, the student should be granted some leniency because it is their first citation. Therefore, the citation is reduced.",6FRK410-CA,College Park,20740,Overnight Storage- Lot 19
1523011195,Paid,247354,Online Appeal,1/30/2023 16:28,0,2/10/2023 14:03,Fine Reduction,"From CRU: The student received an expired meter citation in the Eppley Rec center. The student claims that they thought parking was free until the spring semester began. The student should be held accountable because they are required to pay for metered spaces at all times. However, the student should also be granted some leniency because this is their first citation. Therefore, a $22 citation is upheld.",NULL,Silver Spring,20901-1027,NULL
722023081,Paid,243523,Online Appeal,10/3/2022 21:14,0,1/3/2023 16:28,Fine Reduction,"From CRU: The student received a citation for parking in Lot U2 without the respective permit. The student claims they didn't relocate their vehicle until later because they were busy visiting their family member in a hospital and taking a midterm exam. The student should be held accountable because it is their responsibility to move their car back to its designated lot by 7 AM on the Monday after game day. However, some leniency will be granted due to an assumption of honesty of the student's extenuating circumstances. Therefore, the citation is reduced.",H43MYX-NJ,Berkeley Heights,07922-1404,Lot 3
3722002910,Paid,242390,Online Appeal,9/9/2022 19:15,0,11/14/2022 10:22,Fine Reduction,"From CRU: The student received a citation in Lot GG1 for parking in an area other than their assigned area. The student claims they were late to a club interest meeting and were back after 15 minutes. The student should be held accountable because they parked in a restricted lot without the appropriate permit. Additionally, the student could have used the metered parking in Lots H or E instead. However, the student will be granted some leniency considering their citation history. In the future, the student could explore DOTS' parking maps for legal parking options. Therefore, the citation is reduced.","8DT6834-MD,3FD6253-MD",Silver Spring,20903-2722,Lot 11 Commuter
3822002952,Paid,242293,Online Appeal,9/8/2022 9:42,0,11/10/2022 17:08,Fine Reduction,"The student received a citation for parking in Lot U2 without a valid permit. The student claims to have parked in this lot due to extreme weather and its proximity to their apartment. The student should be held accountable because it is their responsibility to relocate before enforcement begins. However, the student should be granted some leniency because this is their first citation. Therefore, the citation is reduced.",BG02163-CT,Windsor,06095-1653,NULL
3922000695,Paid,244312,Online Appeal,10/20/2022 11:55,0,1/10/2023 10:29,Fine Reduction,"From CRU: The student received a public safety citation in Lot U1. The student claims their battery was weak, so they parked on the side as they were looking to get help from someone to jumpstart their car. The student should be held accountable because they are not allowed to park in areas that are not valid parking spaces. The student's parking manner negatively affected the safety of pedestrians and other drivers/parkers in that lot. However, some leniency is being granted assuming honesty of the described circumstances. It should be noted, however, that the student parked next to metered parking options in that lot. Therefore, this citation is reduced.","4FA4670-MD,9AX8344-MD,4FVV63-MD,7FC3427-MD,4EK7592-MD",Laurel,20708-3517,Lot 9
3723006144,Transferred,247295,Online Appeal,1/28/2023 9:41,0,2/10/2023 11:23,Fine Reduction,"The student received an expired meter citation in Lot UU. The student claims they parked in Lot UU, which was unrestricted at the time of the citation, so they did not have to pay for a meter. The student should be held accountable because pay areas are enforced daily, from 7 am - Midnight. However, the student should be granted some leniency because it is their first citation. In the future, the student is encouraged to double-check the DOTS website for general parking information. Therefore, the citation is reduced.","7FB8348-MD,3DR6828-MD,2Z0562-MD",HYATTSVILLE,20784,Lot 1
3522005899,Paid,242094,Online Appeal,9/4/2022 14:21,0,11/9/2022 12:17,Fine Reduction,"The student received a citation for parking in Lot N8 without a valid permit. The student claims they have a Lot 16 permit. The student should be held accountable because Lot N8 is for faculty/staff only. However, the student should be granted some leniency because this is their first citation. If the student is confused about parking regulations, they may find them on the DOTS website. Therefore, the citation is reduced.",CEZ7943-GA,Atlanta,30339,Lot 16
3823008577,Paid,250641,Online Appeal,4/14/2023 13:34,0,4/19/2023 10:23,Fine Reduction,"The student received a citation in Lot 1b for parking in an area other than their assigned area. The student claims they could not find parking in Lot 9 and was informed by a DOTS employee that their overflow lot was Lot 1. The student should be held accountable because it is their responsibility to ensure they are aware of campus parking regulations and park accordingly. To clarify, Lot 4b is the assigned student overflow lot. However, the student should be granted some leniency in consideration of their citation history. In the future, the student is encouraged to double-check the DOTS website or contact DOTS customer service for information on overflow lots. Therefore, the citation is reduced.","9BY5967-MD,7FC4977-MD",Laurel,20707-5879,Lot 9
722022308,Paid,242523,Online Appeal,9/13/2022 12:43,0,11/14/2022 12:49,Fine Reduction,"The student received a citation for parking in Lot J2 without the respective permit. The student claims it was unclear to them at the time that Lot J2 is not considered part of Lot 16. The student should be held accountable because it is their responsibility to be aware of the boundaries of their designated lot. However, the student should be granted some leniency because this is their first citation. Therefore, the citation is reduced.","2BD8348-MD,1DY6109-MD,T1314905-MD",Bethesda,20817,Lot 16
1523012345,Paid,250031,Online Appeal,4/1/2023 18:10,0,4/3/2023 17:43,Fine Reduction,"The student received a citation at the Young Children Center for parking in an area other than their assigned area. The student claims they were on crutches and needed to park closer to the School of Public Health for class. The student should be held accountable because they cannot park in restricted lots during enforced hours and do not provide sufficient evidence to support their claim. However, the student should be granted some leniency in consideration of their circumstance and record. In the future, the student is encouraged to park in nearby metered spaces. The student is also encouraged to double-check the DOTS website for information on medical permits. Therefore, the citation is reduced.","3EP9078-MD,53754CG-MD",Clarksburg,20871-4373,Lot 1
3722002546,Paid,242016,Online Appeal,9/1/2022 23:41,0,11/7/2022 12:53,Fine Reduction,"The student received an expired meter citation by North Gym. The student claims they thought the meter was broken. The student should be held accountable because it is prohibited to park in a space with a malfunctioning meter. However, the student should be granted some leniency because it is their first citation. Therefore, the citation is reduced.",5AF0242-MD,Frederick,21704-7816,Lot 17
3723006628,Paid,248115,Online Appeal,2/15/2023 21:17,0,2/28/2023 10:47,Fine Reduction,"From CRU: The student received a citation for parking in Lot Q1 without the respective permit. The student claims they were not aware that some spots in the lot required a permit after 4 pm. The student should be held accountable because they are not permitted to park in Lot Q1 during enforced hours. Also, it is their responsibility to be aware of the difference between Lots Q and Q1 along with their respective regulations. However, some leniency should be granted because this is their first citation. In the future, the student could double-check lot signage to ensure intentional parking. Therefore, the citation is reduced.",2EL0787-MD,Mount Airy,21771-8750,Lot 16
3522005937,Transferred,242082,Online Appeal,9/4/2022 11:23,0,11/9/2022 11:43,Fine Reduction,"The student received an expired meter citation by Skinner Building. The student claims they are new to campus and misunderstood the information they were told. The student should be held accountable because they cannot park in metered spaces without paying. However, the student should be granted some leniency because this is their first citation. Therefore, the citation is reduced.",2BZ6815-MD,Baltimore,21244-1289,Lot 2
3822004221,Paid,244099,Online Appeal,10/15/2022 12:30,0,1/6/2023 15:49,Fine Reduction,"From CRU: The student received an expired meter citation near Elkton Hall. The student claims they parked in Lot N during its unrestricted hours. The student should be held accountable because they parked in a metered space; metered spaces are enforced daily from 7 AM to Midnight. However, some leniency will be granted because this is their first citation. In the future, the student could double-check that they are not parked in front of a meter if they do not wish to be in a metered space. Therefore, the citation is reduced.",3EF5774-MD,Columbia,21045,Lot 19
723024137,Paid,246762,Online Appeal,1/12/2023 12:12,0,2/3/2023 13:08,Fine Reduction,"From CRU: The student received a citation for parking in Lot XX1 without the respective permit. The student claims they thought they were parking in Lot 9 but accidentally parked in Lot XX1. The student should be held accountable because it is their responsibility to be aware of the lot they choose to park in. However, some leniency should be granted because this is their first citation. In the future, the student could double-check lot signage to help ensure intentional parking. Therefore, the citation is reduced.","4AT4699-MD,7ET0220-MD",Silver Spring,20903,Stadium Drive Garage
3523008436,Appealed - Balance Due,251716,Online Appeal,5/8/2023 17:44,42,6/6/2023 16:35,Fine Reduction,"From CRU: The student received a citation for parking in Lot Q without the respective permit. The student claims they forgot to relocate their vehicle to Stadium Drive Garage (their assigned area) due to a busy schedule. The student also notes a difficult semester and financial concerns. The student should be held accountable because it is their responsibility to relocate in time if they choose to park elsewhere than their assigned area. However, the student should be granted some leniency because this was their first citation. Therefore, the citation is reduced.","6EL8051-MD,6EE5134-MD",Silver Spring,20904-1751,Stadium Drive Garage
822024429,Transferred,244889,Online Appeal,11/2/2022 14:30,0,1/17/2023 11:40,Fine Reduction,"From CRU: The student received an expired meter citation at Mowatt Lane Garage. The student claims they paid for parking on ParkMobile. The student should be held accountable because CRU research found that the meter was expired at the time of the citation. However, the student should be granted some leniency because CRU research found that they did end up paying the daily rate later in the day. To note: metered parking is enforced daily from 7 AM to Midnight. Therefore, the citation is reduced.",Y18MDW-NJ,Medford,08055-3830,Lot 17
623010414,Transferred,248017,Online Appeal,2/14/2023 11:40,0,2/27/2023 16:35,Fine Reduction,"The student received a citation in Lot 9b for improperly displaying their license plate. The student claims the vehicle is a rental car and has no control over how the license plates are presented. The student should be held accountable because their license plate must be visible from the aisle. However, the student should be granted some leniency in consideration of their circumstances. Therefore, the citation is reduced.","2DB2510-MD,9BE3054-MD",Rockville,20853-3578,Lot 9
1323028247,Paid,248142,Online Appeal,2/16/2023 11:49,0,2/28/2023 11:16,Fine Reduction,"From CRU: The student received a citation for parking in Lot K3 without the respective permit. The student claims they parked in this spot to unload heavy items to be taken directly to their apartment. The student should be held accountable because they are not allowed to park in this lot during enforced hours. However, some leniency should be granted because this is their first citation. Therefore, the citation is reduced.","5ES6430-MD,1EG0610-MD",Gwynn Oak,21207,Lot 16
3923002856,Paid,251717,Online Appeal,5/8/2023 17:50,0,6/6/2023 16:42,Fine Reduction,"From CRU: The student received a citation for parking in Lot N7 without a valid permit. The student claims they are a diligent parker but this time misread the sign and thought the space was only restricted on weekdays from 7 AM to 4 PM. The student should be held accountable because Lot N7 is restricted to faculty/staff on weekends, as notated on the lot signage. However, the student should be granted some leniency because this was their first citation. In the future, the student may find DOTS' color-coded parking map beneficial, as it highlights all lots that are unrestricted on weekends in green. Therefore, the citation is reduced.",FRF964-MD,Silver Spring,20902-1632,NULL
1523011338,Transferred,247707,Online Appeal,2/6/2023 16:57,0,2/20/2023 10:48,Fine Reduction,"The student received an expired meter citation in Stadium Drive Garage. The student claims they mistakenly thought they had to relocate to this garage for the basketball game. The student should be held accountable because it is their responsibility to be aware of DOTS's game day regulations. However, some leniency should be granted because this is their first citation. Therefore, the citation is reduced.",04119M9-MD,West Friendship,21794-9405,Lot 6 Resident
623010325,Paid,247871,Online Appeal,2/9/2023 20:06,0,2/22/2023 9:36,Fine Reduction,"From CRU: The student received a citation for parking in Lot U2 without the respective permit. The student claims they did not know all of Mowatt Lane Garage was not Lot 19. The student should be held accountable because it is their responsibility to be aware of the correct location of their designated lot. However, some leniency should be granted in consideration of their citation history. In the future, the student could double-check lot signage to ensure intentional parking. Therefore, the citation is reduced.",JYB2342-VA,Leesburg,20176-3864,Lot 19
3523007841,Paid,249827,Online Appeal,3/26/2023 21:15,0,3/29/2023 10:19,Fine Reduction,"The student received a citation in Lot U2 without a valid permit. The student claims they were unaware of the lot regulations. The student should be held accountable because they cannot park in Lot U2 during enforced hours. However, the student should be granted some leniency because this is their first citation. Therefore, the citation is reduced.",2AP5205-MD,Bethesda,20817-4660,Summer Commuter
723024894,Paid,248769,Online Appeal,2/27/2023 22:09,0,3/10/2023 16:16,Fine Reduction,"The student received a citation in Lot 6 for violating posted signage. The student claims their academic conflicts prevented them from relocating their vehicle. The student also claims they were unaware there was a form to receive parking accommodations and were unsure how early they could relocate their vehicle. The student should be held accountable because it is their responsibility to ensure they relocate their vehicle in accordance with Basketball Game Day parking regulations. However, the student should be granted some leniency in consideration of their citation history. In the future, the student is encouraged to contact DOTS customer service with questions or concerns regarding parking. Therefore, the citation is reduced.","14328M7-MD,2EX2847-MD",Silver Spring,20905-5647,Lot 6 Commuter
3822003700,Paid,243826,Appeals Submitted in House,10/10/2022 10:25,0,1/5/2023 11:05,Fine Reduction,"From CRU: The student received an expired meter citation in Stadium Drive Garage. The student claims they parked temporarily and thought the garage was free after 4 PM. The student should be held accountable because metered parking is enforced daily from 7 AM to Midnight, as notated on the lot signage. However, some leniency will be granted because this is their first citation. In the future, the student is strongly encouraged to refer to lot signage to ensure they are following the relevant restrictions. Therefore, the citation is reduced.",5CV8479-MD,Hyattsville,20784-1457,Lot 11 Commuter
1322027395,Paid,246336,Online Appeal,12/16/2022 11:17,0,1/31/2023 15:17,Fine Reduction,"From CRU: The student received a citation in Lot U2 for parking in an area other than their assigned area. The student claims they have never been to south campus and was having trouble finding parking before their final exam so they parked right beside the visitor parking area. The student should be held accountable because they cannot park in restricted lots during enforced hours. To clarify, Lots 1, 2, 3, 4, 5, 6, 9, 11, 15, 16, 17, and 19 are unrestricted during finals week. However, the student should be granted some leniency because it is their first citation. In the future, the student is encouraged to park in nearby unrestricted lots. Therefore, the citation is reduced.",3CW2736-MD,North Potomac,20878,Lot 11 Commuter
3722002533,Paid,241905,Online Appeal,8/31/2022 15:11,0,11/7/2022 12:04,Fine Reduction,"From CRU: The student received an expired meter citation at Elkton Hall. The student claims Lot N is free to park in after 4 PM and that they parked in the lot after 4 PM. The student should be held accountable because metered parking is enforced daily from 7 AM to 4 PM. However, the student should be granted some leniency because it is their first citation. To clarify, the arrows on lot signage point to the parking spaces it refers to. Therefore, the citation is reduced.",JSF8566-NY,Goldens Bridge,10526-1301,Lot 16
1322026542,Transferred,244819,Written,11/1/2022 9:24,0,1/26/2023 15:01,Fine Reduction,"From CRU: The student received a citation for parking in Lot 11b without the respective permit. The student claims that DOTS employees told them that they could park in Lots 6, 9, and 11 with their level of credits. The student should be held accountable because it is their responsibility to be aware of the permissions of the permit they purchase (the student purchased a Lot 4 permit, only giving them access to Lot 4). However, the student should be granted some leniency because this was their first citation. To clarify, one is eligible to purchase a permit for Lots 6, 9, and/or 11 when they have a 0-29 credits earned. Therefore, the citation is reduced.","5EL0482-MD,9FF6566-MD",Silver Spring,20902,"Green Permit- Student,Lot 4"
1322024954,Transferred,241789,Online Appeal,8/29/2022 2:47,0,11/1/2022 10:51,Fine Reduction,"The student received a citation for parking in Lot HH without a valid permit. The student claims they thought they parked in Union Lane Garage and intended to pay for parking. The student should be held accountable because they are responsible for reading lot signs. However, the student should be granted some leniency because they have a good record. If the student is confused about parking regulations, they may find them on the DOTS website. Therefore, the citation is reduced.",TSA5012-VA,Silver Spring,20906-5225,Lot 2
1522010396,Paid,244925,Online Appeal,11/3/2022 12:32,0,1/12/2023 17:34,Fine Reduction,"From CRU: The student received a citation for parking in Lot YC without the respective permit. The student claims they parked temporarily to move things to their dorm by themself. The student should be held accountable because they are not allowed to park in Lot YC during enforced hours. However, some leniency should be granted because this is their first citation. In the future, the student could park in their assigned lot, which is located right next to this one. Therefore, the citation is reduced.",951096-DE,Newark,19702-2150,Lot 6 Resident
1323027736,Paid,247069,Online Appeal,1/23/2023 15:08,0,2/7/2023 12:36,Fine Reduction,"From CRU: The student received a citation in Lot K3 without a valid permit. The student claims that they thought move-in parking would be free in the lot. The student should be held accountable because Lot K3 is a 24-hour restricted lot that requires a valid permit at all times. However, the student should also be granted some leniency because of their citation history. Therefore, a $42 citation is upheld.","5EB9813-MD,11565CF-MD",New Market,21774-6946,NULL
3522005729,Paid,242193,Online Appeal,9/7/2022 7:31,0,11/10/2022 10:54,Fine Reduction,"The student received a citation in Lot N8 for parking in an area other than their assigned area. The student claims that they were unaware Lot N8 was restricted to faculty only and thought the lot was restricted to student and faculty overnight parking. The student should be held accountable because Lot N8 is for faculty/staff only. However, the student should be granted some leniency because it is their first citation. If the student is confused about parking, they may find them on the DOTS website. Therefore, the citation is reduced.",3EG4859-MD,Annapolis,21403-1906,Overnight Storage- Lot 16
3822003649,Transferred,243247,Online Appeal,9/27/2022 15:06,0,12/21/2022 18:21,Fine Reduction,"From CRU: The student received a citation for parking in Lot XX1 without a valid permit.  The student claims they parked for 10 minutes to grab stuff from their desk. The student should be held accountable because they are not allowed to park in Lot XX1 during enforced hours. However, some leniency should be granted because this is their first citation. In the future, the student could utilize the free 15-minute parking offered by the nearby metered spaces. Therefore, the citation is reduced.",NULL,Silver Spring,20903-3150,NULL
